Time,NR_UE_Nbr_RSRQ_1,NR_UE_RSRP_0,NR_UE_SINR_0,NR_UE_RSRQ_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_RACH_Procedure_Count,NR_UE_BLER_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRP_1,NR_UE_Timing_Advance,NR_UE_Nbr_RSRP_2,NR_UE_NACK_Rate_DL_0,NR_UE_Nbr_RSRQ_2,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_Pathloss_DL_0,NR_UE_Nbr_RSRQ_4,NR_UE_Nbr_RSRQ_0,NR_UE_NACK_Rate_UL_0,NR_UE_Nbr_RSRP_0,NR_UE_RACH_OK,NR_UE_RRCReEstAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RACH_Fail,NR_UE_RRCHOOK,NR_UE_RACH_Attempt,NR_UE_RRCConnectionDrop,NR_UE_RRCConnectionAttempt,NR_UE_RRCReEstFail,NR_UE_RRCHOAttempt,NR_UE_RRCConnectionComplete,NR_UE_RRCReEst_EndResult,NR_UE_PCI_0,NR_UE_CCE_AggregationLev_0,NR_UE_Nbr_PCI_1,NR_UE_MCS_DL_0,NR_UE_Nbr_PCI_3,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType,NR_UE_Nbr_PCI_4,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_2,NR_RRC_MsgType,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,Longitude,Latitude
2025-03-14 12:28:20.558,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,Rank1,29.0179,41.10227
2025-03-14 12:28:21.001,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0179,41.10227
2025-03-14 12:28:21.019,,-124.1,-7.7,-18.1,9788.93,,,6.0,115.0,0.0,,,,,,,6.0,,22.4,,149.2,,-18.6,11.1,-125.1,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,68,,,16QAM,Rank1,29.01794,41.10221
2025-03-14 12:28:21.423,,,,,,12098.78,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01794,41.10221
2025-03-14 12:28:21.499,,-123.9,-8.4,-17.5,12616.34,,,18.5,112.0,4.0,,,,,,,18.5,,22.4,,147.2,,-18.1,11.6,-124.8,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,68,,,16QAM,Rank1,29.01794,41.10221
2025-03-14 12:28:22.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,Rank1,29.01797,41.10218
2025-03-14 12:28:22.058,,-125.8,-8.4,-18.8,12697.6,,,4.7,125.0,0.0,,,,,,,4.7,,22.4,,148.1,,-17.0,12.9,-123.6,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,68,,,16QAM,Rank1,29.01799,41.10214
2025-03-14 12:28:22.324,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01799,41.10214
2025-03-14 12:28:22.429,,,,,,11048.42,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,Rank1,29.01799,41.10214
2025-03-14 12:28:22.500,-16.6,-126.5,-6.5,-19.5,10485.76,,,16.1,125.0,1.0,,,,-122.5,,,16.1,,22.3,,148.6,,-19.5,11.2,-125.0,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,68,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.01799,41.10214
2025-03-14 12:28:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01799,41.10214
2025-03-14 12:28:23.026,-16.8,-123.8,-6.5,-18.1,12246.4,,,12.1,120.0,3.0,,,,-122.4,,,12.1,,22.3,,146.5,,-21.1,11.6,-127.0,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,68,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.01805,41.10207
2025-03-14 12:28:23.432,,,,,,11260.31,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01805,41.10207
2025-03-14 12:28:23.499,,,,,,,,11.1,119.0,6.0,,,,,,,11.1,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_16,,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,,,,16QAM,Rank1,29.01805,41.10207
2025-03-14 12:28:23.822,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01805,41.10207
2025-03-14 12:28:23.823,-18.6,-122.5,-5.5,-17.1,12473.62,,,,,,,,,-124.1,,-121.6,,-16.7,22.3,,145.9,,-18.6,13.4,-123.8,False,False,False,False,False,False,False,False,False,False,False,,13,,59,,,,,,40,68,,,,29.01805,41.10207
2025-03-14 12:28:24.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01805,41.10207
2025-03-14 12:28:24.006,-19.1,-122.9,-6.1,-18.0,11652.51,,,7.4,109.0,2.0,-122.7,,-18.2,-124.1,,-133.5,7.4,-26.9,22.3,,144.9,,-18.0,10.5,-122.4,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,40,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),68,,,,23,59,,16QAM,Rank1,29.01811,41.10199
2025-03-14 12:28:24.327,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01811,41.10199
2025-03-14 12:28:24.436,,,,,,11974.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01811,41.10199
2025-03-14 12:28:24.500,-18.7,-123.6,-5.1,-18.7,12288.0,,,14.9,115.0,11.0,-121.5,,-17.6,-122.6,,-121.0,14.9,-17.3,22.4,,146.5,,-17.1,14.6,-121.7,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,40,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),68,,,,23,59,,16QAM,Rank1,29.01811,41.10199
2025-03-14 12:28:24.629,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,Rank2,29.01815,41.10194
2025-03-14 12:28:25.001,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01815,41.10194
2025-03-14 12:28:25.020,-18.4,-121.2,-4.1,-16.8,12328.32,,,16.9,89.0,0.0,,,,-123.1,,-123.4,16.9,-18.5,22.3,,142.8,,-19.2,9.5,-124.0,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,40,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,68,,16QAM,Rank1,29.01818,41.1019
2025-03-14 12:28:25.439,,,,,,11556.42,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01818,41.1019
2025-03-14 12:28:25.499,-17.2,-120.0,-3.3,-16.2,10895.93,,,8.9,104.0,1.0,,,,-122.9,,-122.9,8.9,-18.2,22.3,,141.8,,-18.8,13.0,-124.8,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,59,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,40,68,,16QAM,Rank1,29.01818,41.1019
2025-03-14 12:28:25.515,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01818,41.1019
2025-03-14 12:28:26.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01818,41.1019
2025-03-14 12:28:26.016,-16.7,-121.4,-7.2,-16.7,10608.64,,,15.3,134.0,0.0,,,,-122.2,,,15.3,,22.4,,145.9,,-17.2,9.5,-122.6,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,68,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,59,,,16QAM,Rank1,29.01825,41.10181
2025-03-14 12:28:26.329,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01825,41.10181
2025-03-14 12:28:26.442,,,,,,10868.12,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01825,41.10181
2025-03-14 12:28:26.502,-18.3,-127.6,-9.7,-20.7,10997.76,,,12.3,209.0,4.0,,,,-124.5,,-123.4,12.3,-17.1,22.4,,152.0,,-20.8,12.4,-126.5,False,False,False,False,False,False,False,False,False,False,False,,13,LEVEL_16,59,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,68,,QPSK,Rank1,29.01825,41.10181
2025-03-14 12:28:26.556,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01825,41.10181
2025-03-14 12:28:27.003,,,,,,,,6.6,213.0,20.0,,,,,,,6.6,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_16,,4 (QPSK OR 16QAM / Low SE -QPSK),,,,,,,,QPSK,Rank1,29.01833,41.10173
2025-03-14 12:28:27.285,-17.799999999999997,-132.1,-10.0,-23.9,8642.56,,34.0,11.9,204.0,27.0,,,,-125.6,36.0,-124.7,11.9,-17.3,22.5,,157.3,,-19.05,27.2,-126.35,True,False,False,False,True,True,False,False,False,True,False,,68,LEVEL_16,59,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,40,68, BCCH-BCH MIB,QPSK,Rank1,29.01833,41.10173
2025-03-14 12:28:27.447,,,,,,10721.42,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01833,41.10173
2025-03-14 12:28:27.499,,,,,8551.25,,,,,,,,,,,,,,22.4,,156.9,,,25.2,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01833,41.10173
2025-03-14 12:28:27.563,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01836,41.10169
2025-03-14 12:28:27.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01836,41.10169
2025-03-14 12:28:28.006,-22.6,-124.8,-7.1,-17.1,13750.25,,,4.2,195.0,21.0,,,,-130.4,,-125.2,4.2,-17.9,22.3,,142.6,,-21.8,18.5,-129.5,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,23,5 (QPSK OR 16QAM / Low SE -QPSK),,,,,13,59,,QPSK,Rank1,29.01841,41.10166
2025-03-14 12:28:28.330,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01841,41.10166
2025-03-14 12:28:28.451,,,,,,9381.09,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01841,41.10166
2025-03-14 12:28:28.501,-16.9,-123.0,-6.5,-16.0,13578.24,,,11.7,137.0,4.0,,,,-123.8,,,11.7,,22.4,,141.5,,-25.1,11.4,-133.6,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.01841,41.10166
2025-03-14 12:28:28.605,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01841,41.10162
2025-03-14 12:28:28.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01845,41.10162
2025-03-14 12:28:29.006,,-122.6,-5.8,-15.5,9994.76,,,5.8,145.0,3.0,,,,,,,5.8,,22.4,,140.2,,-17.9,10.0,-125.6,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,59,,,16QAM,Rank1,29.0185,41.10159
2025-03-14 12:28:29.024,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0185,41.10159
2025-03-14 12:28:29.454,,,,,,12050.82,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0185,41.10159
2025-03-14 12:28:29.500,-18.3,-124.4,-8.2,-16.5,8826.42,,,28.0,163.0,3.0,,,,-126.7,,,28.0,,22.4,,144.6,,-18.0,10.0,-126.3,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,11 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.0185,41.10159
2025-03-14 12:28:29.637,,,,,14254.08,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01855,41.10155
2025-03-14 12:28:29.646,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01855,41.10155
2025-03-14 12:28:30.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01855,41.10155
2025-03-14 12:28:30.008,-19.5,-124.8,-7.4,-16.4,,,,32.5,156.0,0.0,,,,-127.5,,,32.5,,22.4,,143.5,,-27.2,15.5,-137.2,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,12 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.0186,41.10151
2025-03-14 12:28:30.332,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0186,41.10151
2025-03-14 12:28:30.459,,,,,,10503.61,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0186,41.10151
2025-03-14 12:28:30.499,,-124.3,-7.8,-16.3,12984.32,,,21.9,135.0,3.0,,,,,,,21.9,,22.4,,144.3,,-18.2,12.9,-125.9,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,59,,,16QAM,Rank1,29.0186,41.10151
2025-03-14 12:28:30.525,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0186,41.10151
2025-03-14 12:28:31.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0186,41.10151
2025-03-14 12:28:31.007,-17.5,-123.6,-5.1,-15.9,9360.0,,,3.2,94.0,12.0,,,,-124.8,,,3.2,,22.3,,140.7,,-18.6,14.0,-125.2,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.0187,41.10144
2025-03-14 12:28:31.462,,,,,,11503.69,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0187,41.10144
2025-03-14 12:28:31.499,-18.3,-123.4,-6.6,-15.9,13004.8,,,21.3,97.0,2.0,,,,-125.7,,,21.3,,22.4,,142.2,,-24.7,10.5,-133.1,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,12 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.0187,41.10144
2025-03-14 12:28:31.535,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0187,41.1014
2025-03-14 12:28:31.574,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01875,41.1014
2025-03-14 12:28:32.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01875,41.1014
2025-03-14 12:28:32.010,-17.8,-122.9,-6.7,-15.6,12943.36,,,5.1,110.0,0.0,,,,-125.2,,,5.1,,22.4,,143.1,,-29.7,13.4,-138.9,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.0188,41.10137
2025-03-14 12:28:32.335,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0188,41.10137
2025-03-14 12:28:32.465,,,,,,12139.85,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0188,41.10137
2025-03-14 12:28:32.500,,-122.7,-5.1,-15.4,10855.04,,,0.3,124.0,22.0,,,,,,,0.3,,22.3,,140.6,,-17.4,16.0,-124.4,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,,5 (QPSK OR 16QAM / Low SE -QPSK),,,,,59,,,16QAM,Rank1,29.0188,41.10137
2025-03-14 12:28:32.579,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.0188,41.10135
2025-03-14 12:28:33.001,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01884,41.10135
2025-03-14 12:28:33.024,-15.8,-121.1,-4.3,-14.9,12595.2,,,4.7,85.0,5.0,,,,-121.9,,-121.5,4.7,-15.5,22.3,,140.1,,-26.1,8.5,-133.7,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,40,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,59,,16QAM,Rank1,29.01889,41.10134
2025-03-14 12:28:33.468,,,,,,11276.08,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01889,41.10134
2025-03-14 12:28:33.500,-22.6,-120.0,-2.6,-14.6,13619.2,,,22.5,76.0,13.0,,,,-128.5,,-121.8,22.5,-16.2,22.3,,138.0,,-23.4,10.6,-129.7,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,40,14 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,59,,16QAM,Rank1,29.01889,41.10134
2025-03-14 12:28:34.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01889,41.10134
2025-03-14 12:28:34.020,-20.7,-119.4,-2.7,-14.0,12574.72,,,12.0,78.0,3.0,,,,-126.9,,-124.3,12.0,-18.6,22.3,,138.5,,-20.7,10.9,-126.7,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,40,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,59,,16QAM,Rank1,29.01897,41.10129
2025-03-14 12:28:34.337,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01897,41.10129
2025-03-14 12:28:34.471,,,,,,12743.4,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01897,41.10129
2025-03-14 12:28:34.499,-16.8,-119.1,-2.4,-14.1,15196.16,,,15.9,95.0,1.0,,,,-121.5,,,15.9,,22.3,,136.6,,-25.6,9.0,-133.0,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.01897,41.10129
2025-03-14 12:28:35.000,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01901,41.10128
2025-03-14 12:28:35.024,-17.0,-119.2,-1.8,-14.5,18698.24,,,18.8,98.0,4.0,,,,-122.5,,,18.8,,22.3,,135.6,,-21.2,9.5,-127.1,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.01905,41.10127
2025-03-14 12:28:35.475,,,,,,15393.14,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01905,41.10127
2025-03-14 12:28:35.500,-16.7,-119.6,-2.7,-14.7,19435.52,,,7.0,114.0,2.0,,,,-121.9,,,7.0,,22.2,,137.9,,-18.8,9.0,-124.0,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.01905,41.10127
2025-03-14 12:28:35.518,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01905,41.10127
2025-03-14 12:28:36.002,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01905,41.10127
2025-03-14 12:28:36.015,,-119.0,-3.3,-14.2,19763.2,,,9.9,97.0,0.0,,,,,,,9.9,,22.3,,137.3,,-16.2,11.0,-121.0,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,59,,,16QAM,Rank1,29.01909,41.10126
2025-03-14 12:28:36.339,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01909,41.10126
2025-03-14 12:28:36.480,,,,,,19221.57,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01909,41.10126
2025-03-14 12:28:36.499,-15.4,-119.0,-4.9,-14.5,19906.56,,,13.3,104.0,0.0,,,,-120.0,,,13.3,,22.3,,137.9,,-19.7,10.0,-126.4,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank1,29.01909,41.10126
2025-03-14 12:28:37.001,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01909,41.10126
2025-03-14 12:28:37.026,-15.8,-121.0,-4.0,-15.8,17490.83,,,21.3,98.0,0.0,,,,-120.7,,,21.3,,22.3,,140.9,,-21.7,8.0,-128.2,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_4,59,12 (16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank2,29.01913,41.10126
2025-03-14 12:28:37.481,,,,,,18566.21,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01913,41.10126
2025-03-14 12:28:37.502,-16.6,-119.8,-4.9,-14.6,19188.76,,,10.3,102.0,3.0,,,,-122.2,,,10.3,,22.3,,139.9,,-20.1,10.0,-125.8,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,QPSK,Rank2,29.01913,41.10126
2025-03-14 12:28:38.000,,,,,21607.52,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01913,41.10126
2025-03-14 12:28:38.020,-15.7,-119.6,-5.1,-14.8,,,,10.5,106.0,0.0,,,,-120.6,,,10.5,,22.3,,140.7,,-21.5,11.9,-127.0,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_4,59,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,QPSK,Rank2,29.01916,41.10124
2025-03-14 12:28:38.340,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01916,41.10124
2025-03-14 12:28:38.486,,,,,,18557.34,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01916,41.10124
2025-03-14 12:28:38.499,-17.6,-119.7,-5.1,-15.2,16137.4,,,6.3,97.0,5.0,,,,-122.7,,,6.3,,22.3,,141.4,,-17.3,10.5,-122.7,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,5 (QPSK OR 16QAM / Low SE -QPSK),,,,,23,,,QPSK,Rank2,29.01916,41.10124
2025-03-14 12:28:38.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01916,41.10124
2025-03-14 12:28:39.014,-17.1,-119.6,-5.0,-14.5,17101.5,,,5.9,72.0,4.0,,,,-121.3,,,5.9,,22.2,,140.1,,-18.4,8.5,-122.6,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_4,59,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank2,29.01918,41.10124
2025-03-14 12:28:39.489,,,,,,16545.42,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01918,41.10124
2025-03-14 12:28:39.500,-16.8,-118.9,-5.1,-15.0,17940.48,,,8.8,66.0,0.0,,,,-120.9,,,8.8,,22.3,,138.0,,-17.0,8.5,-120.9,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_16,59,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank2,29.01918,41.10124
2025-03-14 12:28:39.999,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01919,41.10123
2025-03-14 12:28:40.015,-18.0,-118.9,-5.1,-15.1,19047.39,,,9.1,68.0,0.0,,,,-122.3,,,9.1,,22.3,,138.5,,-17.8,10.5,-122.1,False,False,False,False,False,False,False,False,False,False,False,,68,LEVEL_4,59,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,23,,,16QAM,Rank2,29.01921,41.10123
2025-03-14 12:28:40.342,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01921,41.10123
2025-03-14 12:28:40.493,,,,,,18296.59,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,29.01921,41.10123
